component_id,lot_id,hour,parameter_name,value,is_defective
C_00900,LOT_022,0,prop_delay_ns,4.5916,False
C_00900,LOT_022,24,prop_delay_ns,4.6765,False
C_00900,LOT_022,96,prop_delay_ns,4.6552,False
C_00900,LOT_022,168,prop_delay_ns,4.7071,False
C_00901,LOT_022,0,leakage_ua,10.195,False
C_00901,LOT_022,24,leakage_ua,10.172,False
C_00901,LOT_022,96,leakage_ua,10.6051,False
C_00901,LOT_022,168,leakage_ua,10.268,False
C_00901,LOT_022,0,iddq_ua,27.6444,False
C_00901,LOT_022,24,iddq_ua,26.0206,False
C_00901,LOT_022,96,iddq_ua,28.3419,False
C_00901,LOT_022,168,iddq_ua,27.8818,False
C_00901,LOT_022,0,prop_delay_ns,4.4862,False
C_00901,LOT_022,24,prop_delay_ns,4.3926,False
C_00901,LOT_022,96,prop_delay_ns,4.5507,False
C_00901,LOT_022,168,prop_delay_ns,4.6996,False
C_00902,LOT_022,0,leakage_ua,10.1688,False
C_00902,LOT_022,24,leakage_ua,10.4455,False
C_00902,LOT_022,96,leakage_ua,10.9843,False
C_00902,LOT_022,168,leakage_ua,11.1191,False
C_00902,LOT_022,0,iddq_ua,24.5788,False
C_00902,LOT_022,24,iddq_ua,23.8739,False
C_00902,LOT_022,96,iddq_ua,24.9629,False
C_00902,LOT_022,168,iddq_ua,25.1387,False
C_00902,LOT_022,0,prop_delay_ns,4.8847,False
C_00902,LOT_022,24,prop_delay_ns,4.8727,False
C_00902,LOT_022,96,prop_delay_ns,4.8355,False
C_00902,LOT_022,168,prop_delay_ns,4.812,False
C_00903,LOT_022,0,leakage_ua,9.9292,False
C_00903,LOT_022,24,leakage_ua,10.157,False
C_00903,LOT_022,96,leakage_ua,10.2854,False
C_00903,LOT_022,168,leakage_ua,10.6703,False
C_00903,LOT_022,0,iddq_ua,23.8086,False
C_00903,LOT_022,24,iddq_ua,24.7593,False
C_00903,LOT_022,96,iddq_ua,26.8693,False
C_00903,LOT_022,168,iddq_ua,26.7148,False
C_00903,LOT_022,0,prop_delay_ns,4.6251,False
C_00903,LOT_022,24,prop_delay_ns,4.4735,False
C_00903,LOT_022,96,prop_delay_ns,4.7221,False
C_00903,LOT_022,168,prop_delay_ns,4.5476,False
C_00904,LOT_022,0,leakage_ua,10.7084,False
C_00904,LOT_022,24,leakage_ua,11.0851,False
C_00904,LOT_022,96,leakage_ua,11.4499,False
C_00904,LOT_022,168,leakage_ua,11.7621,False
C_00904,LOT_022,0,iddq_ua,24.1287,False
C_00904,LOT_022,24,iddq_ua,24.3777,False
C_00904,LOT_022,96,iddq_ua,25.6615,False
C_00904,LOT_022,168,iddq_ua,25.1018,False
C_00904,LOT_022,0,prop_delay_ns,4.9031,False
C_00904,LOT_022,24,prop_delay_ns,4.7019,False
C_00904,LOT_022,96,prop_delay_ns,4.8044,False
C_00904,LOT_022,168,prop_delay_ns,4.7901,False
C_00905,LOT_022,0,leakage_ua,10.7024,False
C_00905,LOT_022,24,leakage_ua,10.7974,False
C_00905,LOT_022,96,leakage_ua,11.1118,False
C_00905,LOT_022,168,leakage_ua,11.2067,False
C_00905,LOT_022,0,iddq_ua,23.2576,False
C_00905,LOT_022,24,iddq_ua,23.3088,False
C_00905,LOT_022,96,iddq_ua,23.7491,False
C_00905,LOT_022,168,iddq_ua,24.6998,False
C_00905,LOT_022,0,prop_delay_ns,4.2289,False
C_00905,LOT_022,24,prop_delay_ns,4.0283,False
C_00905,LOT_022,96,prop_delay_ns,4.0877,False
C_00905,LOT_022,168,prop_delay_ns,4.2703,False
C_00906,LOT_022,0,leakage_ua,10.4647,False
C_00906,LOT_022,24,leakage_ua,11.0199,False
C_00906,LOT_022,96,leakage_ua,10.9415,False
C_00906,LOT_022,168,leakage_ua,11.1143,False
C_00906,LOT_022,0,iddq_ua,23.0403,False
C_00906,LOT_022,24,iddq_ua,23.6553,False
C_00906,LOT_022,96,iddq_ua,23.9757,False
C_00906,LOT_022,168,iddq_ua,24.3658,False
C_00906,LOT_022,0,prop_delay_ns,5.2542,False
C_00906,LOT_022,24,prop_delay_ns,5.4062,False
C_00906,LOT_022,96,prop_delay_ns,5.2456,False
C_00906,LOT_022,168,prop_delay_ns,5.4592,False
C_00907,LOT_022,0,leakage_ua,11.0755,False
C_00907,LOT_022,24,leakage_ua,11.3989,False
C_00907,LOT_022,96,leakage_ua,11.4092,False
C_00907,LOT_022,168,leakage_ua,11.5754,False
C_00907,LOT_022,0,iddq_ua,25.8462,False
C_00907,LOT_022,24,iddq_ua,26.4785,False
C_00907,LOT_022,96,iddq_ua,25.5265,False
C_00907,LOT_022,168,iddq_ua,27.2146,False
C_00907,LOT_022,0,prop_delay_ns,4.6773,False
C_00907,LOT_022,24,prop_delay_ns,4.6754,False
C_00907,LOT_022,96,prop_delay_ns,4.6408,False
C_00907,LOT_022,168,prop_delay_ns,4.5827,False
C_00908,LOT_022,0,leakage_ua,11.6405,False
C_00908,LOT_022,24,leakage_ua,11.2522,False
C_00908,LOT_022,96,leakage_ua,11.4678,False
C_00908,LOT_022,168,leakage_ua,11.1834,False
C_00908,LOT_022,0,iddq_ua,21.9257,False
C_00908,LOT_022,24,iddq_ua,21.863,False
C_00908,LOT_022,96,iddq_ua,23.9472,False
C_00908,LOT_022,168,iddq_ua,22.7014,False
C_00908,LOT_022,0,prop_delay_ns,4.7566,False
C_00908,LOT_022,24,prop_delay_ns,4.6503,False
C_00908,LOT_022,96,prop_delay_ns,4.7545,False
C_00908,LOT_022,168,prop_delay_ns,4.9476,False
C_00909,LOT_022,0,leakage_ua,9.7238,False
C_00909,LOT_022,24,leakage_ua,9.9211,False
C_00909,LOT_022,96,leakage_ua,10.2781,False
C_00909,LOT_022,168,leakage_ua,9.9621,False
C_00909,LOT_022,0,iddq_ua,22.4525,False
C_00909,LOT_022,24,iddq_ua,22.6195,False
C_00909,LOT_022,96,iddq_ua,22.7327,False
C_00909,LOT_022,168,iddq_ua,23.6688,False
C_00909,LOT_022,0,prop_delay_ns,4.7485,False
C_00909,LOT_022,24,prop_delay_ns,4.6188,False
C_00909,LOT_022,96,prop_delay_ns,4.6433,False
C_00909,LOT_022,168,prop_delay_ns,4.8364,False
C_00910,LOT_022,0,leakage_ua,9.9721,False
C_00910,LOT_022,24,leakage_ua,10.0658,False
C_00910,LOT_022,96,leakage_ua,10.5146,False
C_00910,LOT_022,168,leakage_ua,10.6862,False
C_00910,LOT_022,0,iddq_ua,21.447,False
C_00910,LOT_022,24,iddq_ua,22.8982,False
C_00910,LOT_022,96,iddq_ua,22.7986,False
C_00910,LOT_022,168,iddq_ua,23.5608,False
C_00910,LOT_022,0,prop_delay_ns,4.3522,False
C_00910,LOT_022,24,prop_delay_ns,4.1294,False
C_00910,LOT_022,96,prop_delay_ns,4.2562,False
C_00910,LOT_022,168,prop_delay_ns,4.1639,False
C_00911,LOT_022,0,leakage_ua,10.409,False
C_00911,LOT_022,24,leakage_ua,10.4159,False
C_00911,LOT_022,96,leakage_ua,11.1095,False
C_00911,LOT_022,168,leakage_ua,11.2757,False
C_00911,LOT_022,0,iddq_ua,24.2866,False
C_00911,LOT_022,24,iddq_ua,24.2322,False
C_00911,LOT_022,96,iddq_ua,24.6142,False
C_00911,LOT_022,168,iddq_ua,24.7343,False
C_00911,LOT_022,0,prop_delay_ns,4.6275,False
C_00911,LOT_022,24,prop_delay_ns,4.7476,False
C_00911,LOT_022,96,prop_delay_ns,4.6734,False
C_00911,LOT_022,168,prop_delay_ns,4.9052,False
C_00912,LOT_022,0,leakage_ua,11.6518,True
C_00912,LOT_022,24,leakage_ua,24.4799,True
C_00912,LOT_022,96,leakage_ua,44.1595,True
C_00912,LOT_022,168,leakage_ua,59.0066,True
C_00912,LOT_022,0,iddq_ua,26.2999,True
C_00912,LOT_022,24,iddq_ua,41.1116,True
C_00912,LOT_022,96,iddq_ua,64.6412,True
C_00912,LOT_022,168,iddq_ua,83.1859,True
C_00912,LOT_022,0,prop_delay_ns,5.0803,True
C_00912,LOT_022,24,prop_delay_ns,5.4686,True
C_00912,LOT_022,96,prop_delay_ns,6.3616,True
C_00912,LOT_022,168,prop_delay_ns,6.6779,True
C_00913,LOT_022,0,leakage_ua,10.3464,False
C_00913,LOT_022,24,leakage_ua,11.2665,False
C_00913,LOT_022,96,leakage_ua,11.161,False
C_00913,LOT_022,168,leakage_ua,11.2216,False
C_00913,LOT_022,0,iddq_ua,25.5542,False
C_00913,LOT_022,24,iddq_ua,26.0987,False
C_00913,LOT_022,96,iddq_ua,27.9849,False
C_00913,LOT_022,168,iddq_ua,28.5941,False
C_00913,LOT_022,0,prop_delay_ns,5.0409,False
C_00913,LOT_022,24,prop_delay_ns,5.0563,False
C_00913,LOT_022,96,prop_delay_ns,4.9587,False
C_00913,LOT_022,168,prop_delay_ns,5.0777,False
C_00914,LOT_022,0,leakage_ua,10.3347,False
C_00914,LOT_022,24,leakage_ua,10.3761,False
C_00914,LOT_022,96,leakage_ua,10.4597,False
C_00914,LOT_022,168,leakage_ua,10.4512,False
C_00914,LOT_022,0,iddq_ua,24.9377,False
C_00914,LOT_022,24,iddq_ua,26.9013,False
C_00914,LOT_022,96,iddq_ua,26.8646,False
C_00914,LOT_022,168,iddq_ua,26.9958,False
C_00914,LOT_022,0,prop_delay_ns,4.4045,False
C_00914,LOT_022,24,prop_delay_ns,4.5017,False
C_00914,LOT_022,96,prop_delay_ns,4.5585,False
C_00914,LOT_022,168,prop_delay_ns,4.8398,False
C_00915,LOT_022,0,leakage_ua,11.0476,False
C_00915,LOT_022,24,leakage_ua,11.2371,False
C_00915,LOT_022,96,leakage_ua,12.1789,False
C_00915,LOT_022,168,leakage_ua,12.7431,False
C_00915,LOT_022,0,iddq_ua,24.2834,False
C_00915,LOT_022,24,iddq_ua,23.9497,False
C_00915,LOT_022,96,iddq_ua,25.4715,False
C_00915,LOT_022,168,iddq_ua,26.8523,False
C_00915,LOT_022,0,prop_delay_ns,4.56,False
C_00915,LOT_022,24,prop_delay_ns,4.5358,False
C_00915,LOT_022,96,prop_delay_ns,4.6463,False
C_00915,LOT_022,168,prop_delay_ns,4.7014,False
C_00916,LOT_022,0,leakage_ua,10.2581,False
C_00916,LOT_022,24,leakage_ua,10.3033,False
C_00916,LOT_022,96,leakage_ua,10.3677,False
C_00916,LOT_022,168,leakage_ua,10.8471,False
C_00916,LOT_022,0,iddq_ua,24.4977,False
C_00916,LOT_022,24,iddq_ua,24.3412,False
C_00916,LOT_022,96,iddq_ua,25.68,False
C_00916,LOT_022,168,iddq_ua,26.6493,False
C_00916,LOT_022,0,prop_delay_ns,4.8974,False
C_00916,LOT_022,24,prop_delay_ns,4.8838,False
C_00916,LOT_022,96,prop_delay_ns,5.0502,False
C_00916,LOT_022,168,prop_delay_ns,5.0993,False
C_00917,LOT_022,0,leakage_ua,10.906,False
C_00917,LOT_022,24,leakage_ua,10.6717,False
C_00917,LOT_022,96,leakage_ua,11.2327,False
C_00917,LOT_022,168,leakage_ua,10.9862,False
C_00917,LOT_022,0,iddq_ua,21.8912,False
C_00917,LOT_022,24,iddq_ua,21.9648,False
C_00917,LOT_022,96,iddq_ua,23.1159,False
C_00917,LOT_022,168,iddq_ua,23.2559,False
C_00917,LOT_022,0,prop_delay_ns,5.0543,False
C_00917,LOT_022,24,prop_delay_ns,4.8173,False
C_00917,LOT_022,96,prop_delay_ns,4.8989,False
C_00917,LOT_022,168,prop_delay_ns,4.7527,False
C_00918,LOT_022,0,leakage_ua,10.9544,False
C_00918,LOT_022,24,leakage_ua,10.7163,False
C_00918,LOT_022,96,leakage_ua,11.4331,False
C_00918,LOT_022,168,leakage_ua,11.0989,False
C_00918,LOT_022,0,iddq_ua,21.6215,False
C_00918,LOT_022,24,iddq_ua,22.5137,False
C_00918,LOT_022,96,iddq_ua,23.1476,False
C_00918,LOT_022,168,iddq_ua,23.8558,False
C_00918,LOT_022,0,prop_delay_ns,5.056,False
C_00918,LOT_022,24,prop_delay_ns,5.127,False
C_00918,LOT_022,96,prop_delay_ns,5.0453,False
C_00918,LOT_022,168,prop_delay_ns,5.0463,False
C_00919,LOT_022,0,leakage_ua,9.8492,False
C_00919,LOT_022,24,leakage_ua,9.74,False
C_00919,LOT_022,96,leakage_ua,10.0496,False
C_00919,LOT_022,168,leakage_ua,9.7826,False
C_00919,LOT_022,0,iddq_ua,23.1552,False
C_00919,LOT_022,24,iddq_ua,23.7261,False
C_00919,LOT_022,96,iddq_ua,24.4866,False
C_00919,LOT_022,168,iddq_ua,24.7061,False
C_00919,LOT_022,0,prop_delay_ns,4.7241,False
C_00919,LOT_022,24,prop_delay_ns,4.6985,False
C_00919,LOT_022,96,prop_delay_ns,4.9737,False
C_00919,LOT_022,168,prop_delay_ns,4.9626,False
C_00920,LOT_022,0,leakage_ua,9.7956,False
C_00920,LOT_022,24,leakage_ua,10.3007,False
C_00920,LOT_022,96,leakage_ua,10.9492,False
C_00920,LOT_022,168,leakage_ua,10.9835,False
C_00920,LOT_022,0,iddq_ua,23.1949,False
C_00920,LOT_022,24,iddq_ua,23.2388,False
C_00920,LOT_022,96,iddq_ua,24.7727,False
C_00920,LOT_022,168,iddq_ua,24.4465,False
C_00920,LOT_022,0,prop_delay_ns,4.5682,False
C_00920,LOT_022,24,prop_delay_ns,4.6715,False
C_00920,LOT_022,96,prop_delay_ns,4.7491,False
C_00920,LOT_022,168,prop_delay_ns,4.7926,False
C_00921,LOT_023,0,leakage_ua,8.7067,False
C_00921,LOT_023,24,leakage_ua,8.7165,False
C_00921,LOT_023,96,leakage_ua,8.7362,False
C_00921,LOT_023,168,leakage_ua,8.6354,False
C_00921,LOT_023,0,iddq_ua,24.5412,False
C_00921,LOT_023,24,iddq_ua,23.7218,False
C_00921,LOT_023,96,iddq_ua,23.553,False
C_00921,LOT_023,168,iddq_ua,24.9287,False
C_00921,LOT_023,0,prop_delay_ns,3.8151,False
C_00921,LOT_023,24,prop_delay_ns,3.8475,False
C_00921,LOT_023,96,prop_delay_ns,3.8085,False
C_00921,LOT_023,168,prop_delay_ns,3.8827,False
C_00922,LOT_023,0,leakage_ua,8.0064,False
C_00922,LOT_023,24,leakage_ua,7.8597,False
C_00922,LOT_023,96,leakage_ua,8.3099,False
C_00922,LOT_023,168,leakage_ua,8.2815,False
C_00922,LOT_023,0,iddq_ua,24.0483,False
C_00922,LOT_023,24,iddq_ua,24.2982,False
C_00922,LOT_023,96,iddq_ua,25.1369,False
C_00922,LOT_023,168,iddq_ua,24.6877,False
C_00922,LOT_023,0,prop_delay_ns,4.3712,False
C_00922,LOT_023,24,prop_delay_ns,4.4063,False
C_00922,LOT_023,96,prop_delay_ns,4.4989,False
C_00922,LOT_023,168,prop_delay_ns,4.4086,False
C_00923,LOT_023,0,leakage_ua,7.6726,False
C_00923,LOT_023,24,leakage_ua,7.9122,False
C_00923,LOT_023,96,leakage_ua,7.9066,False
C_00923,LOT_023,168,leakage_ua,8.1475,False
C_00923,LOT_023,0,iddq_ua,25.0826,False
C_00923,LOT_023,24,iddq_ua,25.8458,False
C_00923,LOT_023,96,iddq_ua,26.2236,False
C_00923,LOT_023,168,iddq_ua,26.3459,False
C_00923,LOT_023,0,prop_delay_ns,4.1228,False
C_00923,LOT_023,24,prop_delay_ns,3.9932,False
C_00923,LOT_023,96,prop_delay_ns,4.2554,False
C_00923,LOT_023,168,prop_delay_ns,4.2408,False
C_00924,LOT_023,0,leakage_ua,7.3191,False
C_00924,LOT_023,24,leakage_ua,7.4432,False
C_00924,LOT_023,96,leakage_ua,7.5696,False
C_00924,LOT_023,168,leakage_ua,7.7035,False
C_00924,LOT_023,0,iddq_ua,22.6874,False
C_00924,LOT_023,24,iddq_ua,23.7037,False
C_00924,LOT_023,96,iddq_ua,24.2632,False
C_00924,LOT_023,168,iddq_ua,24.5632,False
C_00924,LOT_023,0,prop_delay_ns,4.2115,False
C_00924,LOT_023,24,prop_delay_ns,4.2133,False
C_00924,LOT_023,96,prop_delay_ns,4.4033,False
C_00924,LOT_023,168,prop_delay_ns,4.5135,False
C_00925,LOT_023,0,leakage_ua,7.1844,False
C_00925,LOT_023,24,leakage_ua,7.1418,False
C_00925,LOT_023,96,leakage_ua,7.4228,False
C_00925,LOT_023,168,leakage_ua,7.6014,False
C_00925,LOT_023,0,iddq_ua,26.6423,False
C_00925,LOT_023,24,iddq_ua,27.4061,False
C_00925,LOT_023,96,iddq_ua,28.238,False
C_00925,LOT_023,168,iddq_ua,29.0979,False
C_00925,LOT_023,0,prop_delay_ns,4.5081,False
C_00925,LOT_023,24,prop_delay_ns,4.4233,False
C_00925,LOT_023,96,prop_delay_ns,4.4373,False
C_00925,LOT_023,168,prop_delay_ns,4.4073,False
C_00926,LOT_023,0,leakage_ua,7.9113,False
C_00926,LOT_023,24,leakage_ua,7.8986,False
C_00926,LOT_023,96,leakage_ua,7.9381,False
C_00926,LOT_023,168,leakage_ua,7.9917,False
C_00926,LOT_023,0,iddq_ua,23.5696,False
C_00926,LOT_023,24,iddq_ua,24.5718,False
C_00926,LOT_023,96,iddq_ua,25.9005,False
C_00926,LOT_023,168,iddq_ua,26.0447,False
C_00926,LOT_023,0,prop_delay_ns,4.0356,False
C_00926,LOT_023,24,prop_delay_ns,3.9968,False
C_00926,LOT_023,96,prop_delay_ns,4.2667,False
C_00926,LOT_023,168,prop_delay_ns,4.2356,False
C_00927,LOT_023,0,leakage_ua,7.9608,False
C_00927,LOT_023,24,leakage_ua,8.0675,False
C_00927,LOT_023,96,leakage_ua,8.7429,False
C_00927,LOT_023,168,leakage_ua,8.6512,False
C_00927,LOT_023,0,iddq_ua,24.0577,False
C_00927,LOT_023,24,iddq_ua,25.2772,False
C_00927,LOT_023,96,iddq_ua,26.5067,False
C_00927,LOT_023,168,iddq_ua,27.7095,False
C_00927,LOT_023,0,prop_delay_ns,4.1244,False
C_00927,LOT_023,24,prop_delay_ns,3.9444,False
C_00927,LOT_023,96,prop_delay_ns,4.0617,False
C_00927,LOT_023,168,prop_delay_ns,3.9745,False
C_00928,LOT_023,0,leakage_ua,8.2035,False
C_00928,LOT_023,24,leakage_ua,8.361,False
C_00928,LOT_023,96,leakage_ua,8.3146,False
C_00928,LOT_023,168,leakage_ua,8.5019,False
C_00928,LOT_023,0,iddq_ua,24.6849,False
C_00928,LOT_023,24,iddq_ua,24.8173,False
C_00928,LOT_023,96,iddq_ua,24.4783,False
C_00928,LOT_023,168,iddq_ua,25.2875,False
C_00928,LOT_023,0,prop_delay_ns,4.168,False
C_00928,LOT_023,24,prop_delay_ns,4.3509,False
C_00928,LOT_023,96,prop_delay_ns,4.2641,False
C_00928,LOT_023,168,prop_delay_ns,4.4979,False
C_00929,LOT_023,0,leakage_ua,7.2909,False
C_00929,LOT_023,24,leakage_ua,7.5577,False
C_00929,LOT_023,96,leakage_ua,7.6365,False
C_00929,LOT_023,168,leakage_ua,7.8049,False
C_00929,LOT_023,0,iddq_ua,25.2679,False
C_00929,LOT_023,24,iddq_ua,25.7268,False
C_00929,LOT_023,96,iddq_ua,26.2216,False
C_00929,LOT_023,168,iddq_ua,27.6845,False
C_00929,LOT_023,0,prop_delay_ns,4.4813,False
C_00929,LOT_023,24,prop_delay_ns,4.2772,False
C_00929,LOT_023,96,prop_delay_ns,4.5572,False
C_00929,LOT_023,168,prop_delay_ns,4.6271,False
C_00930,LOT_023,0,leakage_ua,8.3034,False
C_00930,LOT_023,24,leakage_ua,8.088,False
C_00930,LOT_023,96,leakage_ua,8.2151,False
C_00930,LOT_023,168,leakage_ua,8.6578,False
C_00930,LOT_023,0,iddq_ua,25.3334,False
C_00930,LOT_023,24,iddq_ua,26.4002,False
C_00930,LOT_023,96,iddq_ua,28.0023,False
C_00930,LOT_023,168,iddq_ua,27.6827,False
C_00930,LOT_023,0,prop_delay_ns,3.8993,False
C_00930,LOT_023,24,prop_delay_ns,3.7683,False
C_00930,LOT_023,96,prop_delay_ns,3.7192,False
C_00930,LOT_023,168,prop_delay_ns,4.0182,False
C_00931,LOT_023,0,leakage_ua,7.6383,False
C_00931,LOT_023,24,leakage_ua,7.6823,False
C_00931,LOT_023,96,leakage_ua,7.7568,False
C_00931,LOT_023,168,leakage_ua,7.4547,False
C_00931,LOT_023,0,iddq_ua,22.9211,False
C_00931,LOT_023,24,iddq_ua,23.4606,False
C_00931,LOT_023,96,iddq_ua,24.3355,False
C_00931,LOT_023,168,iddq_ua,23.6044,False
C_00931,LOT_023,0,prop_delay_ns,4.0767,False
C_00931,LOT_023,24,prop_delay_ns,4.1596,False
C_00931,LOT_023,96,prop_delay_ns,4.1698,False
C_00931,LOT_023,168,prop_delay_ns,4.2607,False
C_00932,LOT_023,0,leakage_ua,7.7414,False
C_00932,LOT_023,24,leakage_ua,7.6449,False
C_00932,LOT_023,96,leakage_ua,7.9972,False
C_00932,LOT_023,168,leakage_ua,8.1847,False
C_00932,LOT_023,0,iddq_ua,22.7342,False
C_00932,LOT_023,24,iddq_ua,24.7474,False
C_00932,LOT_023,96,iddq_ua,24.0818,False
C_00932,LOT_023,168,iddq_ua,24.2758,False
C_00932,LOT_023,0,prop_delay_ns,3.9277,False
C_00932,LOT_023,24,prop_delay_ns,3.7426,False
C_00932,LOT_023,96,prop_delay_ns,3.7535,False
C_00932,LOT_023,168,prop_delay_ns,3.9387,False
C_00933,LOT_023,0,leakage_ua,7.7607,True
C_00933,LOT_023,24,leakage_ua,11.819,True
C_00933,LOT_023,96,leakage_ua,18.2188,True
C_00933,LOT_023,168,leakage_ua,23.1839,True
C_00933,LOT_023,0,iddq_ua,22.6956,True
C_00933,LOT_023,24,iddq_ua,35.0725,True
C_00933,LOT_023,96,iddq_ua,56.4916,True
C_00933,LOT_023,168,iddq_ua,73.5937,True
C_00933,LOT_023,0,prop_delay_ns,3.9888,True
C_00933,LOT_023,24,prop_delay_ns,4.5279,True
C_00933,LOT_023,96,prop_delay_ns,5.0449,True
C_00933,LOT_023,168,prop_delay_ns,5.5777,True
C_00934,LOT_023,0,leakage_ua,8.2269,False
C_00934,LOT_023,24,leakage_ua,8.2491,False
C_00934,LOT_023,96,leakage_ua,8.3996,False
C_00934,LOT_023,168,leakage_ua,8.1285,False
C_00934,LOT_023,0,iddq_ua,22.5234,False
C_00934,LOT_023,24,iddq_ua,22.8585,False
C_00934,LOT_023,96,iddq_ua,24.5363,False
C_00934,LOT_023,168,iddq_ua,24.7883,False
C_00934,LOT_023,0,prop_delay_ns,4.4373,False
C_00934,LOT_023,24,prop_delay_ns,4.3567,False
C_00934,LOT_023,96,prop_delay_ns,4.3674,False
C_00934,LOT_023,168,prop_delay_ns,4.3728,False
C_00935,LOT_023,0,leakage_ua,8.1693,False
C_00935,LOT_023,24,leakage_ua,8.317,False
C_00935,LOT_023,96,leakage_ua,8.4259,False
C_00935,LOT_023,168,leakage_ua,8.487,False
C_00935,LOT_023,0,iddq_ua,24.7075,False
C_00935,LOT_023,24,iddq_ua,24.4594,False
C_00935,LOT_023,96,iddq_ua,25.0409,False
C_00935,LOT_023,168,iddq_ua,25.3089,False
C_00935,LOT_023,0,prop_delay_ns,3.9343,False
C_00935,LOT_023,24,prop_delay_ns,3.8346,False
C_00935,LOT_023,96,prop_delay_ns,4.0509,False
C_00935,LOT_023,168,prop_delay_ns,4.0488,False
C_00936,LOT_023,0,leakage_ua,8.4791,False
C_00936,LOT_023,24,leakage_ua,8.2465,False
C_00936,LOT_023,96,leakage_ua,8.3466,False
C_00936,LOT_023,168,leakage_ua,8.5581,False
C_00936,LOT_023,0,iddq_ua,26.3432,False
C_00936,LOT_023,24,iddq_ua,26.0703,False
C_00936,LOT_023,96,iddq_ua,26.2106,False
C_00936,LOT_023,168,iddq_ua,26.6509,False
C_00936,LOT_023,0,prop_delay_ns,4.2175,False
C_00936,LOT_023,24,prop_delay_ns,4.2377,False
C_00936,LOT_023,96,prop_delay_ns,4.3102,False
C_00936,LOT_023,168,prop_delay_ns,4.4262,False
C_00937,LOT_023,0,leakage_ua,7.3564,False
C_00937,LOT_023,24,leakage_ua,7.551,False
C_00937,LOT_023,96,leakage_ua,7.3925,False
C_00937,LOT_023,168,leakage_ua,7.6431,False
C_00937,LOT_023,0,iddq_ua,25.3337,False
C_00937,LOT_023,24,iddq_ua,25.5218,False
C_00937,LOT_023,96,iddq_ua,26.4089,False
C_00937,LOT_023,168,iddq_ua,27.8929,False
C_00937,LOT_023,0,prop_delay_ns,4.065,False
C_00937,LOT_023,24,prop_delay_ns,4.0301,False
C_00937,LOT_023,96,prop_delay_ns,4.1214,False
C_00937,LOT_023,168,prop_delay_ns,4.2398,False
C_00938,LOT_023,0,leakage_ua,7.9254,False
C_00938,LOT_023,24,leakage_ua,7.8253,False
C_00938,LOT_023,96,leakage_ua,8.2498,False
C_00938,LOT_023,168,leakage_ua,8.1317,False
C_00938,LOT_023,0,iddq_ua,26.6753,False
C_00938,LOT_023,24,iddq_ua,25.9855,False
C_00938,LOT_023,96,iddq_ua,26.9241,False
C_00938,LOT_023,168,iddq_ua,26.9856,False
C_00938,LOT_023,0,prop_delay_ns,4.3444,False
C_00938,LOT_023,24,prop_delay_ns,4.4684,False
C_00938,LOT_023,96,prop_delay_ns,4.4919,False
C_00938,LOT_023,168,prop_delay_ns,4.5929,False
C_00939,LOT_023,0,leakage_ua,7.8858,False
C_00939,LOT_023,24,leakage_ua,8.0811,False
C_00939,LOT_023,96,leakage_ua,7.9906,False
C_00939,LOT_023,168,leakage_ua,8.2976,False
C_00939,LOT_023,0,iddq_ua,23.7103,False
C_00939,LOT_023,24,iddq_ua,24.146,False
C_00939,LOT_023,96,iddq_ua,24.0285,False
C_00939,LOT_023,168,iddq_ua,24.7867,False
C_00939,LOT_023,0,prop_delay_ns,3.947,False
C_00939,LOT_023,24,prop_delay_ns,4.0222,False
C_00939,LOT_023,96,prop_delay_ns,4.0565,False
C_00939,LOT_023,168,prop_delay_ns,4.1772,False
C_00940,LOT_023,0,leakage_ua,7.6765,False
C_00940,LOT_023,24,leakage_ua,7.9663,False
C_00940,LOT_023,96,leakage_ua,7.8654,False
C_00940,LOT_023,168,leakage_ua,8.1635,False
C_00940,LOT_023,0,iddq_ua,22.8581,False
C_00940,LOT_023,24,iddq_ua,23.3891,False
C_00940,LOT_023,96,iddq_ua,22.4607,False
C_00940,LOT_023,168,iddq_ua,24.1318,False
C_00940,LOT_023,0,prop_delay_ns,4.3087,False
C_00940,LOT_023,24,prop_delay_ns,4.2734,False
C_00940,LOT_023,96,prop_delay_ns,4.3713,False
C_00940,LOT_023,168,prop_delay_ns,4.348,False
C_00941,LOT_023,0,leakage_ua,8.6072,False
C_00941,LOT_023,24,leakage_ua,8.4937,False
C_00941,LOT_023,96,leakage_ua,8.5063,False
C_00941,LOT_023,168,leakage_ua,8.9427,False
C_00941,LOT_023,0,iddq_ua,25.3556,False
C_00941,LOT_023,24,iddq_ua,26.872,False
C_00941,LOT_023,96,iddq_ua,27.9583,False
C_00941,LOT_023,168,iddq_ua,29.1313,False
C_00941,LOT_023,0,prop_delay_ns,4.475,False
C_00941,LOT_023,24,prop_delay_ns,4.4602,False
C_00941,LOT_023,96,prop_delay_ns,4.6383,False
C_00941,LOT_023,168,prop_delay_ns,4.6707,False
C_00942,LOT_023,0,leakage_ua,7.3901,False
C_00942,LOT_023,24,leakage_ua,7.6354,False
C_00942,LOT_023,96,leakage_ua,7.7375,False
C_00942,LOT_023,168,leakage_ua,8.1764,False
C_00942,LOT_023,0,iddq_ua,24.1351,False
C_00942,LOT_023,24,iddq_ua,23.7175,False
C_00942,LOT_023,96,iddq_ua,25.2491,False
C_00942,LOT_023,168,iddq_ua,25.7497,False
C_00942,LOT_023,0,prop_delay_ns,4.0286,False
C_00942,LOT_023,24,prop_delay_ns,3.9944,False
