component_id,lot_id,is_defective,Value_0h_iddq_ua,Value_24h_iddq_ua,Value_96h_iddq_ua,Value_168h_iddq_ua,Value_0h_leakage_ua,Value_24h_leakage_ua,Value_96h_leakage_ua,Value_168h_leakage_ua,Value_0h_prop_delay_ns,Value_24h_prop_delay_ns,Value_96h_prop_delay_ns,Value_168h_prop_delay_ns,lot_mean_168h_iddq_ua,lot_std_168h_iddq_ua,zscore_168h_iddq_ua,flag_zscore_iddq_ua,iqr_lower_iddq_ua,iqr_upper_iddq_ua,flag_iqr_iddq_ua,lot_mean_168h_leakage_ua,lot_std_168h_leakage_ua,zscore_168h_leakage_ua,flag_zscore_leakage_ua,iqr_lower_leakage_ua,iqr_upper_leakage_ua,flag_iqr_leakage_ua,lot_mean_168h_prop_delay_ns,lot_std_168h_prop_delay_ns,zscore_168h_prop_delay_ns,flag_zscore_prop_delay_ns,iqr_lower_prop_delay_ns,iqr_upper_prop_delay_ns,flag_iqr_prop_delay_ns,if_score,flag_isoforest,flag_param_iddq_ua,flag_param_leakage_ua,flag_param_prop_delay_ns,flag_module_a,triggered_parameters,anomaly_score,flag_module_b,predicted_168h_iddq_ua,predicted_slope_iddq_ua,flag_param_b_iddq_ua,predicted_168h_leakage_ua,predicted_slope_leakage_ua,flag_param_b_leakage_ua,predicted_168h_prop_delay_ns,predicted_slope_prop_delay_ns,flag_param_b_prop_delay_ns,final_flag,explanation,triggered_parameters_all
C_00749,LOT_018,False,18.0795,19.5802,19.8218,20.0459,11.8712,12.3357,12.8645,12.8961,6.0161,6.0147,5.8995,6.0888,21.789545,8.012133131693105,-0.21762556504494052,False,16.466424999999994,23.132050000000007,False,13.65762,4.199159978950613,-0.18135055673451767,False,9.754650000000005,15.572774999999995,False,6.1273775,0.48961683107879495,-0.0787912047774178,False,5.2923,6.854675,False,0.31541889032786957,False,False,False,False,False,,11.0,False,20.091133,0.003548146650526249,False,12.754872,0.0029109189033508353,False,6.0776706,0.0004372956540849447,False,False,No issues detected.,
C_00750,LOT_018,False,18.2547,19.1352,19.8958,19.53,11.8272,11.7353,11.7674,11.9766,5.7724,5.7959,5.8882,5.8482,21.789545,8.012133131693105,-0.2820154087382866,False,16.466424999999994,23.132050000000007,False,13.65762,4.199159978950613,-0.4003229237339259,False,9.754650000000005,15.572774999999995,False,6.1273775,0.48961683107879495,-0.5701958802863761,False,5.2923,6.854675,False,0.30878336288442376,False,False,False,False,False,,14.3,False,19.772366,0.004424760903252488,False,12.244055,0.0035330194049411315,False,5.8129196,0.00011819178263346626,False,False,No issues detected.,
C_00751,LOT_018,False,17.5939,18.197,18.9301,20.0054,11.4017,11.384,11.9925,12.4444,6.3041,6.1151,6.2914,6.6668,21.789545,8.012133131693105,-0.22268039867467573,False,16.466424999999994,23.132050000000007,False,13.65762,4.199159978950613,-0.2889196901479301,False,9.754650000000005,15.572774999999995,False,6.1273775,0.48961683107879495,1.1017237679747784,False,5.2923,6.854675,False,0.2786239742232848,False,False,False,False,False,,20.2,True,19.443886,0.00865892918904623,False,12.106368,0.005016444895002575,False,6.5501504,0.00302118329472012,True,True,"[Module B - propagation delay] The strongest driver was Value_24h_prop_delay_ns (6.115), which pushed the predicted 168h value up by 1.60ns relative to baseline.",propagation delay
C_00752,LOT_018,False,18.2393,18.2521,19.5525,20.0295,12.2198,12.422,12.4918,12.7136,6.3715,6.0901,6.2903,6.114,21.789545,8.012133131693105,-0.21967246063821622,False,16.466424999999994,23.132050000000007,False,13.65762,4.199159978950613,-0.22481163011939223,False,9.754650000000005,15.572774999999995,False,6.1273775,0.48961683107879495,-0.027322385896180423,False,5.2923,6.854675,False,0.31773749464502066,False,False,False,False,False,,11.0,False,19.430082,0.008180432785881899,False,12.783846,0.002512818760342064,False,6.2037053,0.0007889257695939832,False,False,No issues detected.,
C_00753,LOT_018,False,18.8529,18.7227,19.1239,19.8946,11.4739,11.7844,11.8114,11.6129,5.8206,5.9517,5.9333,5.9408,21.789545,8.012133131693105,-0.23650942499997682,False,16.466424999999994,23.132050000000007,False,13.65762,4.199159978950613,-0.4869354847754535,False,9.754650000000005,15.572774999999995,False,6.1273775,0.48961683107879495,-0.3810683950323046,False,5.2923,6.854675,False,0.3105280028550397,False,False,False,False,False,,13.5,False,19.796242,0.0074551511128743515,False,12.279465,0.0034379494561089428,False,5.905715,-0.00031934035619099775,False,False,No issues detected.,
C_00754,LOT_018,False,16.1216,16.0037,16.8164,16.6054,12.8399,12.9061,12.6293,13.5019,5.9831,5.8704,5.9493,5.8802,21.789545,8.012133131693105,-0.6470368021586406,False,16.466424999999994,23.132050000000007,False,13.65762,4.199159978950613,-0.0370836073835214,False,9.754650000000005,15.572774999999995,False,6.1273775,0.48961683107879495,-0.504838649960995,False,5.2923,6.854675,False,0.17772883599197264,False,False,False,False,False,,21.5,False,18.668705,0.01850697907341852,False,13.274666,0.002559484948052298,False,6.057677,0.001300533278783162,False,False,No issues detected.,
C_00755,LOT_018,False,17.5043,18.0931,18.6165,18.8909,10.8885,11.1501,11.4386,11.6217,5.976,5.8925,6.2772,6.1983,21.789545,8.012133131693105,-0.3617819315225816,False,16.466424999999994,23.132050000000007,False,13.65762,4.199159978950613,-0.4848398275382649,False,9.754650000000005,15.572774999999995,False,6.1273775,0.48961683107879495,0.144853067742245,False,5.2923,6.854675,False,0.2757766790923414,False,False,False,False,False,,15.3,False,19.218573,0.007815782059563533,False,11.583222,0.0030077943695916063,False,6.0773025,0.0012833503882090245,False,False,No issues detected.,
C_00756,LOT_018,False,18.2949,18.1426,18.4643,19.858,12.3641,12.7761,12.471,12.9332,6.2309,6.1051,6.3145,6.1486,21.789545,8.012133131693105,-0.2410774968727748,False,16.466424999999994,23.132050000000007,False,13.65762,4.199159978950613,-0.1725154563368257,False,9.754650000000005,15.572774999999995,False,6.1273775,0.48961683107879495,0.043345119393138246,False,5.2923,6.854675,False,0.3158474945236554,False,False,False,False,False,,11.2,False,19.344786,0.00834851173824733,False,13.112467,0.0023358806398179827,False,6.2435293,0.0009613147205776625,False,False,No issues detected.,
C_00757,LOT_018,False,19.2468,19.4005,19.8252,20.36,11.4248,11.6205,11.7121,12.152,5.1593,5.0294,5.3483,5.1877,21.789545,8.012133131693105,-0.17842252200543665,False,16.466424999999994,23.132050000000007,False,13.65762,4.199159978950613,-0.35855266471087416,False,9.754650000000005,15.572774999999995,False,6.1273775,0.48961683107879495,-1.9192099624711947,False,5.2923,6.854675,True,0.1802772257946943,False,False,False,True,True,prop_delay_ns,32.0,False,20.494324,0.007595998128255201,False,12.083269,0.003213674439324274,False,5.2368965,0.001440948020087349,False,True,"[Module A - propagation delay] Flagged because 168h propagation delay (5.19ns) falls outside the lot's normal IQR range [5.29, 6.85]ns.",propagation delay
C_00758,LOT_018,False,19.4384,19.9914,20.4056,21.0149,11.1847,10.9445,11.7058,11.823,6.2265,6.0703,6.2748,6.4576,21.789545,8.012133131693105,-0.09668399005201046,False,16.466424999999994,23.132050000000007,False,13.65762,4.199159978950613,-0.43690166823757887,False,9.754650000000005,15.572774999999995,False,6.1273775,0.48961683107879495,0.6744508747225996,False,5.2923,6.854675,False,0.2466266698161288,False,False,False,False,False,,18.3,False,20.907034,0.006358568890889494,False,11.573868,0.00437060970730252,False,6.360901,0.0020180616590711833,False,False,No issues detected.,
C_00759,LOT_018,False,18.3083,17.9674,18.642,19.1493,12.6367,12.6447,12.9219,12.7651,6.5,6.444,6.311,6.5249,21.789545,8.012133131693105,-0.32953084485780004,False,16.466424999999994,23.132050000000007,False,13.65762,4.199159978950613,-0.21254727242448232,False,9.754650000000005,15.572774999999995,False,6.1273775,0.48961683107879495,0.8119052997506656,False,5.2923,6.854675,False,0.27282502426299826,False,False,False,False,False,,18.1,False,19.278399,0.009104156345791278,False,12.974539,0.0022905472437540673,False,6.54525,0.0007031245761447486,False,False,No issues detected.,
C_00760,LOT_018,False,17.5614,17.4973,18.8746,18.358,13.361,13.5144,13.8331,13.6469,5.99,5.7604,5.9982,6.0873,21.789545,8.012133131693105,-0.4282935572333474,False,16.466424999999994,23.132050000000007,False,13.65762,4.199159978950613,-0.0025528915434839296,False,9.754650000000005,15.572774999999995,False,6.1273775,0.48961683107879495,-0.08185482494892014,False,5.2923,6.854675,False,0.23992314388022712,False,False,False,False,False,,16.6,False,18.60271,0.007676463360256625,False,13.891683,0.0026200182278950995,False,6.062525,0.0020980888578626864,False,False,No issues detected.,
C_00761,LOT_019,False,29.9038,29.9999,31.3282,31.1808,11.6515,11.2492,12.0534,11.7026,4.4329,4.2614,4.3837,4.2696,29.984805,9.301217606422593,0.12858477788694592,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.8017060410161805,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.33696643991166714,False,3.350500000000001,5.348249999999999,False,0.07757853086098487,False,False,False,False,False,,27.8,False,30.956902,0.006645844099256726,False,12.00781,0.005268122492896186,False,4.3261857,0.00044990071720547094,False,False,No issues detected.,
C_00762,LOT_019,False,25.1251,24.7906,25.8021,26.5631,12.5864,13.3045,13.6951,13.7014,3.8519,4.0617,4.1225,3.9943,29.984805,9.301217606422593,-0.36787710435215254,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.21412589807368113,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-1.0445297822657005,False,3.350500000000001,5.348249999999999,False,0.16590422545679762,False,False,False,False,False,,25.4,False,26.05102,0.00875291436513264,False,14.011342,0.004908625337812629,False,4.0385423,-0.00016081756485833123,False,False,No issues detected.,
C_00763,LOT_019,False,25.8651,27.9249,28.0932,29.5137,13.5826,13.9441,14.3472,14.158,3.8891,3.8203,3.749,4.07,29.984805,9.301217606422593,-0.050649820263822046,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.07990081639089883,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.8499691392718732,False,3.350500000000001,5.348249999999999,False,0.1462167619569389,False,False,False,False,False,,24.8,False,28.7327,0.0056097246381971505,False,14.621806,0.0047062926716274645,False,3.9799712,0.0011088275723987154,False,False,No issues detected.,
C_00764,LOT_019,False,30.8114,29.9793,32.1284,32.024,13.6241,14.1249,14.8276,14.7969,4.5023,4.8238,4.5825,4.8969,29.984805,9.301217606422593,0.21923957553599357,False,21.8657,35.30695,False,14.4298025,3.401748721443097,0.10791434937154053,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,1.2752910415946372,False,3.350500000000001,5.348249999999999,False,0.11547202117352279,False,False,False,False,False,,29.9,False,31.756742,0.012343350537618012,False,14.74128,0.004280413903130424,False,4.9929814,0.0011748710685306103,False,False,No issues detected.,
C_00765,LOT_019,False,26.3757,27.1017,27.2052,28.8563,12.7048,13.3685,13.7562,13.7438,4.153,4.3346,4.1138,4.3217,29.984805,9.301217606422593,-0.12132873863963309,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.2016617205367778,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.2030614267019128,False,3.350500000000001,5.348249999999999,False,0.22456390425612066,False,False,False,False,False,,15.5,False,28.154333,0.007309952184889045,False,13.915829,0.003800893783569342,False,4.3339787,-4.314910040961431e-06,False,False,No issues detected.,
C_00766,LOT_019,False,26.2602,27.2842,27.3081,27.8873,12.6617,12.7413,13.0374,13.2442,3.8128,4.0468,4.0065,4.0524,29.984805,9.301217606422593,-0.2255086472282566,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.3485273596272688,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.8952038462294886,False,3.350500000000001,5.348249999999999,False,0.17892470584481018,False,False,False,False,False,,23.5,False,28.088198,0.005583317417568641,False,13.368897,0.004358315542009137,False,4.0414844,-3.691419495476738e-05,False,False,No issues detected.,
C_00767,LOT_019,False,24.6459,24.9309,25.7001,25.5881,13.0321,12.9131,13.7572,13.4067,4.4154,4.6142,4.3778,4.5613,29.984805,9.301217606422593,-0.4727020897741418,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.3007578112841844,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,0.41274742483469007,False,3.350500000000001,5.348249999999999,False,0.18216626471426284,False,False,False,False,False,,19.8,False,25.89338,0.006683883412679028,False,13.455831,0.003768962319691976,False,4.544853,-0.000481574927435983,False,False,No issues detected.,
C_00768,LOT_019,False,27.8739,27.6316,28.6715,29.0832,13.3446,14.0031,13.9699,14.7576,4.3431,4.4928,4.4232,4.634,29.984805,9.301217606422593,-0.09693408305783877,False,21.8657,35.30695,False,14.4298025,3.401748721443097,0.09636146783379754,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,0.5995976064152874,False,3.350500000000001,5.348249999999999,False,0.22364866692899416,False,False,False,False,False,,18.8,False,28.877567,0.00865255063374838,False,14.82883,0.005734234481387669,False,4.4814205,-7.902418772379492e-05,False,False,No issues detected.,
C_00769,LOT_019,False,27.5622,27.2812,26.8163,28.4554,13.3615,13.8275,13.8741,14.253,4.074,4.1979,4.0153,4.155,29.984805,9.301217606422593,-0.16443062238904393,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.051974003513403415,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.6315060658970353,False,3.350500000000001,5.348249999999999,False,0.21771253774325905,False,False,False,False,False,,19.4,False,28.35363,0.007447431013319239,False,14.395437,0.0039440086152818426,False,4.169,-0.00020069341129726656,False,False,No issues detected.,
C_00770,LOT_019,False,29.6153,29.5421,30.0544,31.2759,12.4004,12.108,12.8071,12.489,4.4157,4.3806,4.2937,4.4913,29.984805,9.301217606422593,0.13880924569579828,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.5705308236807883,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,0.2328366585259992,False,3.350500000000001,5.348249999999999,False,0.15517407888165913,False,False,False,False,False,,22.0,False,30.956902,0.009825010765923384,False,12.790306,0.004738236745198564,False,4.5047426,0.0008621015442742223,False,False,No issues detected.,
C_00771,LOT_019,False,28.6074,29.3354,30.7183,30.1501,12.5457,12.7184,13.1172,13.7701,4.0653,4.159,4.0903,4.1379,29.984805,9.301217606422593,0.01777132919520761,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.193930402866482,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.6754556959524443,False,3.350500000000001,5.348249999999999,False,0.18283140732012992,False,False,False,False,False,,21.5,False,30.578112,0.008629942003885905,False,13.368897,0.004517343319786914,False,4.168387,6.518705685933564e-05,False,False,No issues detected.,
C_00772,LOT_019,False,29.0111,28.7962,28.9533,29.6789,12.9568,13.5335,14.2332,14.6108,4.6594,4.7047,4.595,4.9139,29.984805,9.301217606422593,-0.03288870478514254,False,21.8657,35.30695,False,14.4298025,3.401748721443097,0.053207192776783645,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,1.3189836562696058,False,3.350500000000001,5.348249999999999,False,0.1780214347737854,False,False,False,False,False,,27.1,False,30.221685,0.009899204232957636,False,14.256467,0.005020603232913546,False,4.8071766,0.000711642985873753,False,False,No issues detected.,
C_00773,LOT_019,False,28.8163,30.4563,30.764,30.9253,13.5753,13.7533,14.3337,14.4146,4.0029,4.1895,4.0715,4.1186,29.984805,9.301217606422593,0.10111525606610648,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.004469024976527332,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.7250596643775553,False,3.350500000000001,5.348249999999999,False,0.16508383023311185,False,False,False,False,False,,22.8,False,30.837528,0.002647418255276158,False,14.317433,0.003917592758602571,False,4.1420317,-0.000329641183217365,False,False,No issues detected.,
C_00774,LOT_019,False,26.6825,26.4644,26.734,28.3829,12.1417,12.4937,12.512,12.2774,4.307,4.4551,4.3571,4.4473,29.984805,9.301217606422593,-0.17222530079221768,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.6327341247847673,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,0.11974989113196645,False,3.350500000000001,5.348249999999999,False,0.17574480361488937,False,False,False,False,False,,21.5,False,27.742525,0.008875868754916713,False,12.907653,0.0028746726036071747,False,4.4409256,-9.843334621853186e-05,False,False,No issues detected.,
C_00775,LOT_019,False,24.8485,25.1035,25.3802,27.1642,13.0013,12.9589,13.1727,12.9008,4.6675,4.5123,4.7551,4.5991,29.984805,9.301217606422593,-0.3032511569294263,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.4494754390181302,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,0.5098992386413823,False,3.350500000000001,5.348249999999999,False,0.14807576984237414,False,False,False,False,False,,21.8,False,26.30401,0.008336877716912161,False,13.511974,0.003840793991088868,False,4.626066,0.0007900431103176558,False,False,No issues detected.,
C_00776,LOT_019,False,27.151,27.2898,27.3328,27.3684,12.4076,13.2509,13.5797,13.559,4.7889,4.6207,4.67,4.7009,29.984805,9.301217606422593,-0.281297042033867,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.25598672074478984,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,0.7715408959303056,False,3.350500000000001,5.348249999999999,False,0.16758595967516315,False,False,False,False,False,,23.1,False,28.31705,0.00713368704054091,False,13.838353,0.004079535812801787,False,4.6559005,0.0002444477664099782,False,False,No issues detected.,
C_00777,LOT_019,False,26.7831,27.5852,28.282,28.35,12.8739,13.0529,13.224,13.6886,4.271,4.2994,4.3714,4.2195,29.984805,9.301217606422593,-0.17576247209517484,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.21788866865085954,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.4657311455126,False,3.350500000000001,5.348249999999999,False,0.23482266185708445,False,False,False,False,False,,17.1,False,28.520103,0.006492385101318356,False,13.699566,0.004490735329522032,False,4.322982,0.0001637627389695886,False,False,No issues detected.,
C_00778,LOT_019,False,30.7373,32.6629,31.7352,33.3411,14.7896,14.3424,15.3926,15.3044,4.3529,4.2053,4.5579,4.4412,29.984805,9.301217606422593,0.3608446917404058,False,21.8657,35.30695,False,14.4298025,3.401748721443097,0.257102323427633,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,0.10407195292506632,False,3.350500000000001,5.348249999999999,False,0.057443269380755724,False,False,False,False,False,,25.1,False,32.91174,0.0017280510372585686,False,15.135853,0.005510088984171552,False,4.3840275,0.0012411630630493147,False,False,No issues detected.,
C_00779,LOT_019,False,27.5693,28.3083,28.299,29.5607,12.4405,13.5664,13.8262,14.6113,3.9198,3.8879,3.8681,3.8452,29.984805,9.301217606422593,-0.04559671840245429,False,21.8657,35.30695,False,14.4298025,3.401748721443097,0.05335417600245485,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-1.4277397145032098,False,3.350500000000001,5.348249999999999,False,0.14690030320880354,False,False,False,False,False,,29.6,False,29.043188,0.005103389549255377,False,14.503132,0.006505082405938044,False,3.9612553,0.0005094118886523767,False,False,No issues detected.,
C_00780,LOT_019,True,27.3808,43.055,66.6251,85.7143,12.3538,17.865,27.3849,34.6081,4.5968,5.1117,5.7587,6.2024,29.984805,9.301217606422593,5.991634359948547,True,21.8657,35.30695,True,14.4298025,3.401748721443097,5.9317425101992605,True,10.93735,17.059975,True,4.4007075,0.38908177334920746,4.630626833251709,True,3.350500000000001,5.348249999999999,True,-0.20366250053177049,True,True,True,True,True,"iddq_ua,leakage_ua,prop_delay_ns",85.1,True,85.5416,0.29504585478040907,True,34.39409,0.11478533850775825,True,6.0988417,0.006855150466495091,True,True,"[Module B - Iddq (standby current)] The strongest driver was delta_24h_iddq_ua (15.674), which pushed the predicted 168h value up by 39.05uA relative to baseline. [Module B - leakage current] The strongest driver was delta_24h_leakage_ua (5.511), which pushed the predicted 168h value up by 13.01uA relative to baseline. [Module A - Iddq (standby current)] Flagged because 168h Iddq (standby current) is 6.0sigma from its lot's mean (85.71uA vs lot mean 29.98uA); and 168h Iddq (standby current) (85.71uA) falls outside the lot's normal IQR range [21.87, 35.31]uA. [Module A - leakage current] Flagged because 168h leakage current is 5.9sigma from its lot's mean (34.61uA vs lot mean 14.43uA); and 168h leakage current (34.61uA) falls outside the lot's normal IQR range [10.94, 17.06]uA. [Module A - propagation delay] Flagged because 168h propagation delay is 4.6sigma from its lot's mean (6.20ns vs lot mean 4.40ns); and 168h propagation delay (6.20ns) falls outside the lot's normal IQR range [3.35, 5.35]ns. [Module B - propagation delay] The strongest driver was Value_24h_prop_delay_ns (5.112), which pushed the predicted 168h value up by 0.81ns relative to baseline.","Iddq (standby current), leakage current, propagation delay"
C_00781,LOT_019,False,27.0274,26.9103,27.451,28.4699,13.0392,13.7545,14.161,14.5039,4.4703,4.4686,4.2276,4.5343,29.984805,9.301217606422593,-0.16287168670840943,False,21.8657,35.30695,False,14.4298025,3.401748721443097,0.021782179128318098,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,0.3433532721156235,False,3.350500000000001,5.348249999999999,False,0.21853752600391774,False,False,False,False,False,,16.9,False,28.333385,0.009882537968953454,False,14.464221,0.004928618060217962,False,4.520628,0.00036130538516574194,False,False,No issues detected.,
C_00782,LOT_019,False,28.3948,28.8783,29.9096,31.6602,13.2211,13.3251,13.3873,13.5863,4.184,4.374,4.2627,4.3585,29.984805,9.301217606422593,0.18012641687289624,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.24796143662315165,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.108479766699629,False,3.350500000000001,5.348249999999999,False,0.20719356964779534,False,False,False,False,False,,16.7,False,30.02683,0.007975907452901209,False,13.938333,0.004258559428320985,False,4.375627,1.1298894882204467e-05,False,False,No issues detected.,
C_00783,LOT_019,False,28.4823,28.7613,29.5692,29.4414,13.3894,13.3614,14.1222,14.2567,4.7068,4.6943,4.617,4.567,29.984805,9.301217606422593,-0.05842299610588325,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.050886327643437736,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,0.42739730151982636,False,3.350500000000001,5.348249999999999,False,0.1965411661699456,False,False,False,False,False,,18.7,False,30.007042,0.008650985633002397,False,13.94979,0.004086041673024498,False,4.7434654,0.0003414265526665572,False,False,No issues detected.,
C_00784,LOT_019,False,28.078,26.9322,27.6356,30.0308,12.1003,12.4239,13.1156,13.648,4.6262,4.6222,4.519,4.4305,29.984805,9.301217606422593,0.004945051491778639,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.22982370657534681,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,0.07657130721788101,False,3.350500000000001,5.348249999999999,False,0.18295556111707417,False,False,False,False,False,,17.8,False,28.931704,0.013885441441006119,False,13.135165,0.00493934176762899,False,4.618065,-2.871610853407332e-05,False,False,No issues detected.,
C_00785,LOT_019,False,22.9169,23.6156,25.9165,26.8541,13.9393,14.7279,15.4716,16.0509,4.3097,4.3602,4.3583,4.3761,29.984805,9.301217606422593,-0.3365908779338972,False,21.8657,35.30695,False,14.4298025,3.401748721443097,0.47654827935447686,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.0632450597420159,False,3.350500000000001,5.348249999999999,False,0.09101157982945274,False,False,False,False,False,,24.4,False,25.256842,0.011397511524624291,False,16.083849,0.009416312175326878,False,4.32552,-0.0002408330652448856,False,False,No issues detected.,
C_00786,LOT_019,False,24.1626,24.7322,25.2102,25.3114,11.4179,11.6227,12.2161,12.0385,3.925,4.0183,4.0179,4.067,29.984805,9.301217606422593,-0.5024508830728748,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.702962710010384,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.8576796006851031,False,3.350500000000001,5.348249999999999,False,0.06291161043596405,False,False,False,False,False,,29.0,False,25.70276,0.00674000483618843,False,12.298416,0.00469247317843967,False,4.0453954,0.0001881623215145536,False,False,No issues detected.,
C_00787,LOT_019,False,27.8557,27.6387,30.2185,29.803,14.1435,14.0541,14.0816,14.8284,4.2153,4.0767,4.2732,4.1791,29.984805,9.301217606422593,-0.01954636561502037,False,21.8657,35.30695,False,14.4298025,3.401748721443097,0.11717429258881508,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.5695653592107582,False,3.350500000000001,5.348249999999999,False,0.17904627975572024,False,False,False,False,False,,20.8,False,28.877567,0.008603245078192816,False,14.682462,0.004363623184627957,False,4.2324576,0.001081650262408788,False,False,No issues detected.,
C_00788,LOT_019,False,28.3315,27.4988,28.746,28.0065,12.7848,12.6762,13.1146,13.2052,4.0985,4.3578,4.481,4.5929,29.984805,9.301217606422593,-0.2126931208053837,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.3599920512296088,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,0.4939642850540418,False,3.350500000000001,5.348249999999999,False,0.19859220893428087,False,False,False,False,False,,19.2,False,29.109058,0.011182349861992735,False,13.339088,0.004603391944037545,False,4.345022,-8.87347115410707e-05,False,False,No issues detected.,
C_00789,LOT_019,False,22.9012,22.7205,23.4967,24.1916,11.722,12.2147,12.096,12.6291,4.2008,4.3658,4.1956,4.463,29.984805,9.301217606422593,-0.6228437227400989,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.5293461238477668,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,0.16010130586120078,False,3.350500000000001,5.348249999999999,False,0.07228805246209524,False,False,False,False,False,,26.6,False,24.4467,0.011987494044833704,False,12.684924,0.003265445317162404,False,4.4024234,0.00025432904031541526,False,False,No issues detected.,
C_00790,LOT_019,False,23.0046,23.2322,24.6005,25.5419,12.6915,12.9926,12.664,13.3255,4.3434,4.245,4.3759,4.3932,29.984805,9.301217606422593,-0.4776691813910609,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.3246278871331595,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.019295429686607017,False,3.350500000000001,5.348249999999999,False,0.15396195412814268,False,False,False,False,False,,21.3,False,24.95029,0.011931185277303068,False,13.561881,0.003953340731726756,False,4.3394494,0.0006558986504872633,False,False,No issues detected.,
C_00791,LOT_019,False,27.8071,28.6615,28.9156,29.1777,14.4721,14.428,14.8306,15.1186,4.7422,4.8288,4.8408,4.7614,29.984805,9.301217606422593,-0.08677412293232287,False,21.8657,35.30695,False,14.4298025,3.401748721443097,0.20248335676827958,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,0.9270352010971027,False,3.350500000000001,5.348249999999999,False,0.10424859230255068,False,False,False,False,False,,27.5,False,29.17418,0.0035602713690863702,False,15.132977,0.004895670360989035,False,4.8234696,-3.701639705234245e-05,False,False,No issues detected.,
C_00792,LOT_019,False,24.3782,24.7335,25.2357,26.4204,13.2996,13.4857,13.9233,14.1756,4.0205,4.0524,4.0617,4.1382,29.984805,9.301217606422593,-0.3832191817057091,False,21.8657,35.30695,False,14.4298025,3.401748721443097,-0.0747270068472787,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.6746846498111208,False,3.350500000000001,5.348249999999999,False,0.1820989931968548,False,False,False,False,False,,21.5,False,25.887098,0.008011099391513406,False,14.215894,0.005070789898766415,False,4.135437,0.0005766459147135447,False,False,No issues detected.,
C_00793,LOT_019,False,23.4017,24.3139,23.3843,23.868,14.3371,14.5143,14.8066,15.025,4.4238,4.4279,4.4151,4.3906,29.984805,9.301217606422593,-0.6576348666196437,False,21.8657,35.30695,False,14.4298025,3.401748721443097,0.17496809692266313,False,10.93735,17.059975,False,4.4007075,0.38908177334920746,-0.025977829578073056,False,3.350500000000001,5.348249999999999,False,0.09488538826745707,False,False,False,False,False,,25.7,False,24.612616,0.0020744137869940843,False,15.132977,0.0042963648054334825,False,4.4854646,0.00039975397851731923,False,False,No issues detected.,
